match_id,winner_home_or_away,winner_team_name,home_score,away_score,home_substitutions,away_substitutions,red_cards,matchweek,home_name,home_starters_0,home_starters_1,home_starters_2,home_starters_3,home_starters_4,home_starters_5,home_starters_6,home_starters_7,home_starters_8,home_starters_9,home_starters_10,home_subs_0,home_subs_1,home_subs_2,home_subs_3,home_subs_4,home_subs_5,home_subs_6,home_subs_7,home_subs_8,home_possession,home_shots_on_target,home_shots,home_touches,home_passes,home_tackles,home_clearances,home_corners,home_offsides,home_yellow_cards,home_fouls_conceded,away_name,away_starters_0,away_starters_1,away_starters_2,away_starters_3,away_starters_4,away_starters_5,away_starters_6,away_starters_7,away_starters_8,away_starters_9,away_starters_10,away_subs_0,away_subs_1,away_subs_2,away_subs_3,away_subs_4,away_subs_5,away_subs_6,away_subs_7,away_subs_8,away_possession,away_shots_on_target,away_shots,away_touches,away_passes,away_tackles,away_clearances,away_corners,away_offsides,away_yellow_cards,away_fouls_conceded
75042,away,Tottenham Hotspur,2,3,3,5,0,14,Bournemouth,Mark Travers,Chris Mepham,Adam Smith,Marcos Senesi,Lewis Cook,Jefferson Lerma,Marcus Tavernier,Philip Billing,Jordan Zemura,Dominic Solanke,Kieffer Moore,Cameron Plain,Ryan Fredericks,Jack Stephens,Ryan Christie,Joe Rothwell,Junior Stanislas,Ben Pearson,Jamal Lowe,Jaidon Anthony,30.6,4,6,474,292,18,39,2,0,1,10,Tottenham Hotspur,Hugo Lloris,Davinson Sánchez,Ben Davies,Clément Lenglet,Oliver Skipp,Pierre-Emile Højbjerg,Emerson Royal,Ryan Sessegnon,Yves Bissouma,Son Heung-Min,Harry Kane,Fraser Forster,Matt Doherty,Eric Dier,Djed Spence,Japhet Tanganga,Ivan Perisic,Rodrigo Bentancur,Bryan Gil,Lucas Moura,69.4,7,23,831,631,16,10,19,3,2,5
75043,draw,draw,1,1,5,2,1,14,Brentford,David Raya,Rico Henry,Ethan Pinnock,Ben Mee,Kristoffer Ajer,Mathias Jensen,Josh Dasilva,Vitaly Janelt,Yoane Wissa,Ivan Toney,Bryan Mbeumo,Matthew Cox,Zanka,Mads Roerslev,Frank Onyeka,Mikkel Damsgaard,Yegor Yarmolyuk,Sergi Canós,Saman Ghoddos,Keane Lewis-Potter,58,3,12,612,419,17,18,3,0,3,10,Wolverhampton Wanderers,José Sá,Nathan Collins,Nélson Semedo,Maximilian Kilman,Hugo Bueno,Boubacar Traoré,Rúben Neves,Daniel Podence,Matheus Nunes,Adama Traoré,Diego Costa,Matija Sarkic,Rayan Aït-Nouri,Yerson Mosquera,Jonny,João Moutinho,Joseph Hodge,Chem Campbell,Hwang Hee-Chan,Gonçalo Guedes,42,4,13,496,304,17,28,6,1,3,17
75044,home,Brighton and Hove Albion,4,1,3,5,0,14,Brighton and Hove Albion,Robert Sánchez,Adam Webster,Lewis Dunk,Pascal Groß,Pervis Estupiñán,Solly March,Alexis Mac Allister,Adam Lallana,Kaoru Mitoma,Moisés Caicedo,Leandro Trossard,Jason Steele,Tariq Lamptey,Ed Turns,James Furlong,Billy Gilmour,Andrew Moran,Jeremy Sarmiento,Julio Enciso,Deniz Undav,41,9,19,544,349,18,21,8,1,0,16,Chelsea,Kepa Arrizabalaga,Trevoh Chalobah,Thiago Silva,Marc Cucurella,Mateo Kovacic,Christian Pulisic,Ruben Loftus-Cheek,Raheem Sterling,Mason Mount,Conor Gallagher,Kai Havertz,Édouard Mendy,Ben Chilwell,César Azpilicueta,Jorginho,Denis Zakaria,Hakim Ziyech,Omari Hutchinson,Pierre-Emerick Aubameyang,Armando Broja,59,7,15,707,513,8,16,7,2,0,6
75045,home,Crystal Palace,1,0,3,4,0,14,Crystal Palace,Vicente Guaita,Joel Ward,Tyrick Mitchell,Marc Guéhi,Joachim Andersen,Luka Milivojevic,Eberechi Eze,Jeffrey Schlupp,Michael Olise,Wilfried Zaha,Odsonne Édouard,Sam Johnstone,James Tomkins,Nathaniel Clyne,Will Hughes,Malcolm Ebiowei,Jairo Riedewald,Jack Wells-Morrison,Jordan Ayew,Jean-Philippe Mateta,44.4,3,12,597,402,23,33,8,5,3,13,Southampton,Gavin Bazunu,Lyanco,Duje Caleta-Car,Mohammed Salisu,James Ward-Prowse,Romain Perraud,Stuart Armstrong,Mohamed Elyounoussi,Ibrahima Diallo,Joe Aribo,Che Adams,Alex McCarthy,Juan Larios,Ainsley Maitland-Niles,Moussa Djenepo,Lewis Payne,Adam Armstrong,Sékou Mara,Samuel Edozie,Theo Walcott,55.6,4,14,703,497,20,21,4,3,3,12
75046,draw,draw,0,0,3,4,0,14,Fulham,Bernd Leno,Tim Ream,Bobby De Cordova-Reid,Issa Diop,Antonee Robinson,Harrison Reed,Neeskens Kebano,Andreas Pereira,Willian,João Palhinha,Aleksandar Mitrovic,Marek Rodák,Kenny Tete,Tosin Adarabioyo,Shane Duffy,Harry Wilson,Tom Cairney,Dan James,Luke Harris,Carlos Vinícius,56.5,6,24,652,463,12,8,13,0,2,10,Everton,Jordan Pickford,James Tarkowski,Vitaliy Mykolenko,Séamus Coleman,Conor Coady,Amadou Onana,Anthony Gordon,Demarai Gray,Alex Iwobi,Idrissa Gueye,Dominic Calvert-Lewin,Asmir Begovic,Nathan Patterson,Mason Holgate,Michael Keane,Dwight McNeil,Abdoulaye Doucouré,Tom Davies,James Garner,Neal Maupay,43.5,4,9,559,370,15,33,4,5,1,8
75047,away,Manchester City,0,1,3,2,0,14,Leicester City,Danny Ward,Wout Faes,Çaglar Söyüncü,Daniel Amartey,James Justin,Youri Tielemans,Kiernan Dewsbury-Hall,Timothy Castagne,Harvey Barnes,Jamie Vardy,James Maddison,Daniel Iversen,Luke Thomas,Marc Albrighton,Nampalys Mendy,Wilfred Ndidi,Dennis Praet,Kelechi Iheanacho,Ayoze Pérez,Patson Daka,35.7,5,10,532,385,12,14,3,0,0,5,Manchester City,Ederson,John Stones,João Cancelo,Aymeric Laporte,Manuel Akanji,Ilkay Gündogan,Rodri,Kevin De Bruyne,Jack Grealish,Julián Álvarez,Bernardo Silva,Stefan Ortega,Scott Carson,Rúben Dias,Nathan Aké,Rico Lewis,Josh Wilson-Esbrand,Sergio Gómez,Phil Foden,Riyad Mahrez,64.3,5,15,833,691,7,6,10,2,0,10
75048,away,Leeds United,1,2,3,3,0,14,Liverpool,Alisson,Joe Gomez,Virgil van Dijk,Andrew Robertson,Trent Alexander-Arnold,Fabinho,Thiago,Roberto Firmino,Harvey Elliott,Mohamed Salah,Darwin Núñez,Caoimhín Kelleher,Ibrahima Konaté,Konstantinos Tsimikas,Nathaniel Phillips,James Milner,Jordan Henderson,Alex Oxlade-Chamberlain,Curtis Jones,Fábio Carvalho,69,10,22,918,679,17,15,14,0,0,9,Leeds United,Illan Meslier,Robin Koch,Liam Cooper,Pascal Struijk,Rasmus Kristensen,Brenden Aaronson,Marc Roca,Crysencio Summerville,Jack Harrison,Tyler Adams,Rodrigo,Joel Robles,Luke Ayling,Junior Firpo,Diego Llorente,Mateusz Klich,Patrick Bamford,Wilfried Gnonto,Joe Gelhardt,Sam Greenwood,31,6,14,555,304,21,47,4,0,1,3
75049,home,Manchester United,1,0,2,3,0,14,Manchester United,David de Gea,Harry Maguire,Lisandro Martínez,Diogo Dalot,Luke Shaw,Bruno Fernandes,Marcus Rashford,Christian Eriksen,Casemiro,Anthony Elanga,Cristiano Ronaldo,Nathan Bishop,Martin Dúbravka,Tyrell Malacia,Fred,Facundo Pellistri,Donny van de Beek,Scott McTominay,Alejandro Garnacho,Jadon Sancho,53,3,16,671,490,18,32,5,1,1,12,West Ham United,Lukasz Fabianski,Aaron Cresswell,Kurt Zouma,Craig Dawson,Thilo Kehrer,Flynn Downes,Jarrod Bowen,Saïd Benrahma,Tomás Soucek,Declan Rice,Gianluca Scamacca,Alphonse Aréola,Ben Johnson,Vladimír Coufal,Angelo Ogbonna,Emerson,Pablo Fornals,Manuel Lanzini,Conor Coventry,Michail Antonio,47,5,13,609,412,13,19,10,2,3,10
75050,home,Newcastle United,4,0,6,5,0,14,Newcastle United,Nick Pope,Kieran Trippier,Sven Botman,Fabian Schär,Dan Burn,Joe Willock,Sean Longstaff,Bruno Guimarães,Joelinton,Callum Wilson,Miguel Almirón,Loris Karius,Jamaal Lascelles,Matt Targett,Javier Manquillo,Jonjo Shelvey,Ryan Fraser,Jacob Murphy,Allan Saint-Maximin,Chris Wood,59.5,7,20,691,520,15,7,3,2,1,11,Aston Villa,Emiliano Martínez,Matty Cash,Ezri Konsa,Tyrone Mings,Ashley Young,Douglas Luiz,Emiliano Buendía,Ollie Watkins,Leon Bailey,Leander Dendoncker,Danny Ings,Robin Olsen,Calum Chambers,Jan Bednarek,Lucas Digne,John McGinn,Morgan Sanson,Philippe Coutinho,Jacob Ramsey,Cameron Archer,40.5,0,3,521,356,19,14,0,3,1,11
75051,home,Aston Villa,3,1,5,3,0,15,Aston Villa,Emiliano Martínez,Matty Cash,Ezri Konsa,Tyrone Mings,Lucas Digne,Douglas Luiz,Emiliano Buendía,Leander Dendoncker,Jacob Ramsey,Ollie Watkins,Leon Bailey,Robin Olsen,Calum Chambers,Ludwig Augustinsson,Ashley Young,Jan Bednarek,John McGinn,Morgan Sanson,Boubacar Kamara,Danny Ings,41.8,4,6,573,401,16,24,3,0,3,6,Manchester United,David de Gea,Victor Lindelöf,Lisandro Martínez,Diogo Dalot,Luke Shaw,Marcus Rashford,Christian Eriksen,Casemiro,Donny van de Beek,Alejandro Garnacho,Cristiano Ronaldo,Martin Dúbravka,Harry Maguire,Tyrell Malacia,Fred,Facundo Pellistri,Scott McTominay,Anthony Martial,Anthony Elanga,Shola Shoretire,58.2,3,8,691,543,16,5,5,3,3,12
75052,away,Arsenal,0,1,4,3,0,15,Chelsea,Édouard Mendy,Trevoh Chalobah,Thiago Silva,César Azpilicueta,Marc Cucurella,Jorginho,Ruben Loftus-Cheek,Raheem Sterling,Mason Mount,Kai Havertz,Pierre-Emerick Aubameyang,Marcus Bettinelli,Kalidou Koulibaly,Mateo Kovacic,Christian Pulisic,Denis Zakaria,Hakim Ziyech,Conor Gallagher,Lewis Hall,Armando Broja,44.3,1,5,536,360,24,19,4,3,5,19,Arsenal,Aaron Ramsdale,Ben White,Gabriel Magalhães,William Saliba,Oleksandr Zinchenko,Thomas Partey,Martin Ødegaard,Granit Xhaka,Bukayo Saka,Gabriel Jesus,Gabriel Martinelli,Matt Turner,Kieran Tierney,Rob Holding,Cédric Soares,Fábio Vieira,Albert Sambi Lokonga,Mohamed Elneny,Eddie Nketiah,Reiss Nelson,55.7,2,14,662,452,17,22,6,0,2,13
75053,away,Leicester City,0,2,5,4,0,15,Everton,Jordan Pickford,James Tarkowski,Vitaliy Mykolenko,Séamus Coleman,Conor Coady,Amadou Onana,Alex Iwobi,Idrissa Gueye,Dwight McNeil,Dominic Calvert-Lewin,Demarai Gray,Asmir Begovic,Nathan Patterson,Mason Holgate,Michael Keane,Abdoulaye Doucouré,Tom Davies,James Garner,Anthony Gordon,Neal Maupay,48.4,2,12,661,482,14,19,8,0,0,9,Leicester City,Danny Ward,James Justin,Wout Faes,Daniel Amartey,Timothy Castagne,Harvey Barnes,Youri Tielemans,James Maddison,Kiernan Dewsbury-Hall,Boubakary Soumaré,Patson Daka,Daniel Iversen,Jannik Vestergaard,Luke Thomas,Marc Albrighton,Nampalys Mendy,Wilfred Ndidi,Jamie Vardy,Kelechi Iheanacho,Ayoze Pérez,51.6,8,22,710,527,13,25,3,1,0,5
75054,home,Leeds United,4,3,4,3,0,15,Leeds United,Illan Meslier,Robin Koch,Liam Cooper,Pascal Struijk,Rasmus Kristensen,Brenden Aaronson,Marc Roca,Crysencio Summerville,Jack Harrison,Tyler Adams,Rodrigo,Kristoffer Klaesson,Luke Ayling,Junior Firpo,Diego Llorente,Mateusz Klich,Wilfried Gnonto,Joe Gelhardt,Sam Greenwood,Mateo Joseph,60.9,4,18,654,443,26,14,13,0,2,16,Bournemouth,Mark Travers,Ryan Fredericks,Chris Mepham,Adam Smith,Marcos Senesi,Lewis Cook,Jefferson Lerma,Marcus Tavernier,Philip Billing,Dominic Solanke,Kieffer Moore,Cameron Plain,Jack Stephens,Jack Stacey,Jordan Zemura,Ryan Christie,Joe Rothwell,Junior Stanislas,Ben Pearson,Jaidon Anthony,39.1,6,9,508,290,15,32,3,0,2,10
75055,home,Manchester City,2,1,3,4,1,15,Manchester City,Ederson,John Stones,Nathan Aké,João Cancelo,Manuel Akanji,Ilkay Gündogan,Rodri,Kevin De Bruyne,Jack Grealish,Julián Álvarez,Bernardo Silva,Stefan Ortega,Rúben Dias,Aymeric Laporte,Rico Lewis,Sergio Gómez,Phil Foden,Cole Palmer,Erling Haaland,Riyad Mahrez,71,5,16,881,717,16,4,9,3,2,6,Fulham,Bernd Leno,Kenny Tete,Tim Ream,Issa Diop,Antonee Robinson,Harrison Reed,Harry Wilson,Andreas Pereira,Willian,João Palhinha,Carlos Vinícius,Marek Rodák,Layvin Kurzawa,Tosin Adarabioyo,Shane Duffy,Kevin Mbabu,Tom Cairney,Dan James,Josh Onomah,Luke Harris,29,2,4,444,295,15,21,0,0,4,11
75056,draw,draw,2,2,4,5,0,15,Nottingham Forest,Dean Henderson,Steve Cook,Neco Williams,Serge Aurier,Scott McKenna,Morgan Gibbs-White,Cheikhou Kouyaté,Ryan Yates,Remo Freuler,Brennan Johnson,Emmanuel Dennis,Wayne Hennessey,Joe Worrall,Willy Boly,Renan Lodi,Orel Mangala,Jesse Lingard,Lewis O'Brien,Taiwo Awoniyi,Sam Surridge,47.2,7,15,600,419,18,17,3,0,2,10,Brentford,David Raya,Rico Henry,Ethan Pinnock,Ben Mee,Mads Roerslev,Mathias Jensen,Josh Dasilva,Vitaly Janelt,Yoane Wissa,Bryan Mbeumo,Keane Lewis-Potter,Matthew Cox,Zanka,Tristan Crama,Frank Onyeka,Mikkel Damsgaard,Ryan Trevitt,Yegor Yarmolyuk,Sergi Canós,Saman Ghoddos,52.8,2,6,658,477,13,30,3,2,2,11
75057,away,Newcastle United,1,4,5,5,0,15,Southampton,Gavin Bazunu,Romain Perraud,Mohammed Salisu,Juan Larios,Armel Bella-Kotchap,Ainsley Maitland-Niles,James Ward-Prowse,Che Adams,Stuart Armstrong,Mohamed Elyounoussi,Theo Walcott,Alex McCarthy,Lyanco,Duje Caleta-Car,Joe Aribo,Ibrahima Diallo,Roméo Lavia,Adam Armstrong,Sékou Mara,Samuel Edozie,55.2,5,16,675,468,21,17,8,4,1,7,Newcastle United,Nick Pope,Kieran Trippier,Sven Botman,Fabian Schär,Dan Burn,Joe Willock,Sean Longstaff,Bruno Guimarães,Callum Wilson,Jacob Murphy,Miguel Almirón,Karl Darlow,Jamaal Lascelles,Matt Targett,Javier Manquillo,Jonjo Shelvey,Ryan Fraser,Elliot Anderson,Allan Saint-Maximin,Chris Wood,44.8,4,7,557,380,15,25,2,1,0,10
75058,away,Liverpool,1,2,3,4,0,15,Tottenham Hotspur,Hugo Lloris,Emerson Royal,Eric Dier,Ryan Sessegnon,Ben Davies,Clément Lenglet,Pierre-Emile Højbjerg,Rodrigo Bentancur,Yves Bissouma,Harry Kane,Ivan Perisic,Fraser Forster,Matt Doherty,Davinson Sánchez,Japhet Tanganga,Oliver Skipp,Dejan Kulusevski,Pape Sarr,Bryan Gil,Lucas Moura,46.6,5,14,726,518,15,12,5,1,1,10,Liverpool,Alisson,Virgil van Dijk,Ibrahima Konaté,Andrew Robertson,Trent Alexander-Arnold,Fabinho,Thiago,Roberto Firmino,Harvey Elliott,Mohamed Salah,Darwin Núñez,Caoimhín Kelleher,Joe Gomez,Konstantinos Tsimikas,Calvin Ramsay,Stefan Bajcetic,Jordan Henderson,Alex Oxlade-Chamberlain,Curtis Jones,Fábio Carvalho,53.4,6,13,807,616,14,33,3,2,0,8
75059,away,Crystal Palace,1,2,4,1,0,15,West Ham United,Lukasz Fabianski,Aaron Cresswell,Kurt Zouma,Craig Dawson,Thilo Kehrer,Lucas Paquetá,Jarrod Bowen,Saïd Benrahma,Tomás Soucek,Declan Rice,Gianluca Scamacca,Alphonse Aréola,Vladimír Coufal,Angelo Ogbonna,Nayef Aguerd,Emerson,Pablo Fornals,Manuel Lanzini,Flynn Downes,Michail Antonio,42,2,5,573,419,16,15,2,4,1,10,Crystal Palace,Vicente Guaita,Tyrick Mitchell,Marc Guéhi,Joachim Andersen,Nathaniel Clyne,Michael Olise,Jeffrey Schlupp,Cheick Oumar Doucouré,Jordan Ayew,Eberechi Eze,Wilfried Zaha,Sam Johnstone,Joe Whitworth,Joel Ward,James Tomkins,Luka Milivojevic,Will Hughes,Malcolm Ebiowei,Jairo Riedewald,Jean-Philippe Mateta,58,6,15,750,591,13,9,5,0,1,7
75060,away,Brighton and Hove Albion,2,3,4,4,1,15,Wolverhampton Wanderers,José Sá,Nathan Collins,Nélson Semedo,Maximilian Kilman,Hugo Bueno,Boubacar Traoré,Rúben Neves,João Moutinho,Daniel Podence,Hwang Hee-Chan,Gonçalo Guedes,Matija Sarkic,Rayan Aït-Nouri,Yerson Mosquera,Jonny,Connor Ronan,Joseph Hodge,Harvey Griffiths,Adama Traoré,Nathan Fraser,29,5,8,405,256,18,18,4,1,2,15,Brighton and Hove Albion,Robert Sánchez,Adam Webster,Lewis Dunk,Pascal Groß,Pervis Estupiñán,Solly March,Alexis Mac Allister,Adam Lallana,Kaoru Mitoma,Moisés Caicedo,Leandro Trossard,Jason Steele,Tariq Lamptey,Levi Colwill,Joël Veltman,Billy Gilmour,Danny Welbeck,Jeremy Sarmiento,Julio Enciso,Deniz Undav,71,8,19,821,653,15,13,9,1,0,11
75061,home,Bournemouth,3,0,3,4,0,16,Bournemouth,Mark Travers,Jack Stephens,Adam Smith,Marcos Senesi,Jordan Zemura,Lewis Cook,Jefferson Lerma,Marcus Tavernier,Philip Billing,Dominic Solanke,Kieffer Moore,Cameron Plain,Ryan Fredericks,Jack Stacey,Ryan Christie,Joe Rothwell,Junior Stanislas,Siriki Dembélé,Ben Pearson,Jaidon Anthony,35.8,9,16,481,305,15,22,3,1,2,12,Everton,Jordan Pickford,James Tarkowski,Nathan Patterson,Vitaliy Mykolenko,Conor Coady,Amadou Onana,Alex Iwobi,Idrissa Gueye,Dwight McNeil,Demarai Gray,Neal Maupay,Asmir Begovic,Michael Keane,Yerry Mina,Séamus Coleman,Abdoulaye Doucouré,Tom Davies,Stanley Mills,Anthony Gordon,Thomas Cannon,64.2,3,15,730,542,30,6,5,1,0,8
75062,away,Aston Villa,1,2,4,5,0,16,Brighton and Hove Albion,Robert Sánchez,Lewis Dunk,Levi Colwill,Pascal Groß,Pervis Estupiñán,Solly March,Alexis Mac Allister,Leandro Trossard,Adam Lallana,Moisés Caicedo,Danny Welbeck,Jason Steele,Tariq Lamptey,Jan Paul van Hecke,Joël Veltman,Ed Turns,Billy Gilmour,Julio Enciso,Deniz Undav,Evan Ferguson,65.1,2,7,714,526,14,7,11,3,2,14,Aston Villa,Emiliano Martínez,Matty Cash,Ezri Konsa,Tyrone Mings,Lucas Digne,Douglas Luiz,John McGinn,Jacob Ramsey,Boubacar Kamara,Danny Ings,Emiliano Buendía,Robin Olsen,Calum Chambers,Ludwig Augustinsson,Ashley Young,Jan Bednarek,Morgan Sanson,Leander Dendoncker,Leon Bailey,Cameron Archer,34.9,2,8,481,293,23,34,4,1,7,11
75063,away,Manchester United,1,2,2,2,0,16,Fulham,Bernd Leno,Tim Ream,Bobby De Cordova-Reid,Issa Diop,Antonee Robinson,Harry Wilson,Tom Cairney,Andreas Pereira,Willian,João Palhinha,Carlos Vinícius,Marek Rodák,Tosin Adarabioyo,Shane Duffy,Kevin Mbabu,Nathaniel Chalobah,Dan James,Josh Onomah,Luke Harris,Kristian Sekularac,52.7,7,14,652,461,18,11,10,1,1,9,Manchester United,David de Gea,Victor Lindelöf,Lisandro Martínez,Tyrell Malacia,Luke Shaw,Bruno Fernandes,Marcus Rashford,Christian Eriksen,Casemiro,Anthony Elanga,Anthony Martial,Nathan Bishop,Martin Dúbravka,Harry Maguire,Fred,Donny van de Beek,Scott McTominay,Zidane Iqbal,Alejandro Garnacho,,47.3,9,14,621,433,12,37,3,2,1,10
75064,home,Liverpool,3,1,5,5,0,16,Liverpool,Alisson,Joe Gomez,Virgil van Dijk,Andrew Robertson,Trent Alexander-Arnold,Fabinho,Thiago,Harvey Elliott,Roberto Firmino,Mohamed Salah,Darwin Núñez,Adrián,Caoimhín Kelleher,Konstantinos Tsimikas,Stefan Bajcetic,Nathaniel Phillips,James Milner,Alex Oxlade-Chamberlain,Fábio Carvalho,Ben Doak,59.9,7,15,837,670,12,14,6,0,0,8,Southampton,Gavin Bazunu,Duje Caleta-Car,Romain Perraud,Mohammed Salisu,Mohamed Elyounoussi,Armel Bella-Kotchap,James Ward-Prowse,Stuart Armstrong,Roméo Lavia,Adam Armstrong,Che Adams,Alex McCarthy,Lyanco,Ainsley Maitland-Niles,Joe Aribo,Moussa Djenepo,Ibrahima Diallo,Sékou Mara,Samuel Edozie,Theo Walcott,40.1,5,9,617,445,16,18,0,2,2,8
75065,away,Brentford,1,2,1,3,0,16,Manchester City,Ederson,John Stones,João Cancelo,Aymeric Laporte,Manuel Akanji,Ilkay Gündogan,Rodri,Kevin De Bruyne,Erling Haaland,Bernardo Silva,Phil Foden,Stefan Ortega,Rúben Dias,Rico Lewis,Kalvin Phillips,Jack Grealish,Sergio Gómez,Cole Palmer,Julián Álvarez,Riyad Mahrez,74.6,6,29,812,622,9,12,10,2,2,9,Brentford,David Raya,Ethan Pinnock,Zanka,Ben Mee,Rico Henry,Mathias Jensen,Frank Onyeka,Vitaly Janelt,Mads Roerslev,Ivan Toney,Bryan Mbeumo,Matthew Cox,Tristan Crama,Christian Nørgaard,Josh Dasilva,Yoane Wissa,Yegor Yarmolyuk,Sergi Canós,Saman Ghoddos,Keane Lewis-Potter,25.4,8,10,406,216,11,46,2,2,2,7
75066,home,Newcastle United,1,0,3,5,0,16,Newcastle United,Nick Pope,Kieran Trippier,Sven Botman,Fabian Schär,Dan Burn,Joe Willock,Sean Longstaff,Bruno Guimarães,Joelinton,Chris Wood,Miguel Almirón,Karl Darlow,Jamaal Lascelles,Matt Targett,Javier Manquillo,Jonjo Shelvey,Jacob Murphy,Elliot Anderson,Callum Wilson,Allan Saint-Maximin,48.9,3,10,635,451,23,13,5,3,5,14,Chelsea,Édouard Mendy,Trevoh Chalobah,Kalidou Koulibaly,César Azpilicueta,Jorginho,Mateo Kovacic,Ruben Loftus-Cheek,Lewis Hall,Armando Broja,Mason Mount,Conor Gallagher,Marcus Bettinelli,Thiago Silva,Marc Cucurella,Christian Pulisic,Denis Zakaria,Hakim Ziyech,Kai Havertz,Omari Hutchinson,Pierre-Emerick Aubameyang,51.1,2,5,668,471,23,20,3,0,2,11
75067,home,Nottingham Forest,1,0,4,5,0,16,Nottingham Forest,Dean Henderson,Joe Worrall,Serge Aurier,Willy Boly,Renan Lodi,Cheikhou Kouyaté,Ryan Yates,Remo Freuler,Morgan Gibbs-White,Jesse Lingard,Brennan Johnson,Wayne Hennessey,Steve Cook,Neco Williams,Scott McKenna,Jack Colback,Lewis O'Brien,Taiwo Awoniyi,Sam Surridge,Dale Taylor,31.5,2,9,444,284,21,25,1,3,1,11,Crystal Palace,Vicente Guaita,Tyrick Mitchell,Marc Guéhi,Joachim Andersen,Nathaniel Clyne,Michael Olise,Jeffrey Schlupp,Cheick Oumar Doucouré,Jordan Ayew,Eberechi Eze,Wilfried Zaha,Sam Johnstone,Joel Ward,James Tomkins,Luka Milivojevic,Will Hughes,Malcolm Ebiowei,Jairo Riedewald,Jean-Philippe Mateta,Odsonne Édouard,68.5,0,8,797,633,11,13,5,0,4,13
75068,home,Tottenham Hotspur,4,3,4,4,1,16,Tottenham Hotspur,Hugo Lloris,Eric Dier,Ben Davies,Clément Lenglet,Pierre-Emile Højbjerg,Emerson Royal,Ivan Perisic,Rodrigo Bentancur,Richarlison,Harry Kane,Dejan Kulusevski,Fraser Forster,Matt Doherty,Davinson Sánchez,Djed Spence,Japhet Tanganga,Oliver Skipp,Yves Bissouma,Bryan Gil,Lucas Moura,55,8,14,737,545,12,9,9,0,1,8,Leeds United,Illan Meslier,Robin Koch,Liam Cooper,Pascal Struijk,Rasmus Kristensen,Brenden Aaronson,Marc Roca,Crysencio Summerville,Tyler Adams,Wilfried Gnonto,Rodrigo,Joel Robles,Luke Ayling,Junior Firpo,Diego Llorente,Darko Gyabi,Sonny Perkins,Joe Gelhardt,Sam Greenwood,Mateo Joseph,45,5,12,656,464,20,24,2,1,1,7
75069,away,Leicester City,0,2,2,5,0,16,West Ham United,Lukasz Fabianski,Aaron Cresswell,Kurt Zouma,Craig Dawson,Thilo Kehrer,Lucas Paquetá,Jarrod Bowen,Saïd Benrahma,Tomás Soucek,Declan Rice,Gianluca Scamacca,Alphonse Aréola,Ben Johnson,Vladimír Coufal,Angelo Ogbonna,Nayef Aguerd,Emerson,Pablo Fornals,Manuel Lanzini,Flynn Downes,53.6,6,18,677,483,18,9,7,2,3,9,Leicester City,Danny Ward,Wout Faes,Daniel Amartey,Timothy Castagne,Luke Thomas,Harvey Barnes,Youri Tielemans,James Maddison,Kiernan Dewsbury-Hall,Boubakary Soumaré,Patson Daka,Daniel Iversen,Jonny Evans,Marc Albrighton,Nampalys Mendy,Wilfred Ndidi,Dennis Praet,Jamie Vardy,Kelechi Iheanacho,Ayoze Pérez,46.4,6,9,623,422,19,26,2,0,1,8
75070,away,Arsenal,0,2,3,4,0,16,Wolverhampton Wanderers,José Sá,Nathan Collins,Nélson Semedo,Maximilian Kilman,Toti,Hugo Bueno,Boubacar Traoré,Rúben Neves,João Moutinho,Gonçalo Guedes,Adama Traoré,Matija Sarkic,Rayan Aït-Nouri,Yerson Mosquera,Dexter Lembikisa,Daniel Podence,Connor Ronan,Matheus Nunes,Joseph Hodge,Chem Campbell,37.4,2,11,505,348,17,23,6,3,3,5,Arsenal,Aaron Ramsdale,Ben White,Gabriel Magalhães,William Saliba,Oleksandr Zinchenko,Thomas Partey,Martin Ødegaard,Granit Xhaka,Bukayo Saka,Gabriel Jesus,Gabriel Martinelli,Matt Turner,Kieran Tierney,Rob Holding,Cédric Soares,Fábio Vieira,Mohamed Elneny,Eddie Nketiah,Reiss Nelson,Marquinhos,62.6,4,14,740,579,10,8,4,1,2,6
75071,home,Arsenal,3,1,3,2,0,17,Arsenal,Aaron Ramsdale,Kieran Tierney,Ben White,Gabriel Magalhães,William Saliba,Thomas Partey,Martin Ødegaard,Granit Xhaka,Bukayo Saka,Gabriel Martinelli,Eddie Nketiah,Matt Turner,Rob Holding,Cédric Soares,Fábio Vieira,Albert Sambi Lokonga,Mohamed Elneny,Oleksandr Zinchenko,Amario Cozier-Duberry,Marquinhos,66.5,5,16,827,657,15,13,7,3,0,13,West Ham United,Lukasz Fabianski,Aaron Cresswell,Vladimír Coufal,Craig Dawson,Thilo Kehrer,Lucas Paquetá,Jarrod Bowen,Saïd Benrahma,Tomás Soucek,Declan Rice,Michail Antonio,Alphonse Aréola,Ben Johnson,Angelo Ogbonna,Emerson,Pablo Fornals,Manuel Lanzini,Flynn Downes,Conor Coventry,Divin Mubama,33.5,4,8,478,331,14,22,5,0,2,17
